Time,Station,Temperature,Moisture,Light,Wind Direction,PM2.5,PM10,CO,NOx,SO2
14/08/2023 23:25:00,SVDT3,27.6,95.9,0,63,1.3,2.5,2,0,0
14/08/2023 23:24:00,SVDT3,27.6,96,0,87,1.5,6.5,2,0,0
14/08/2023 23:23:00,SVDT3,27.6,96,0,113,1.2,5.8,2,0,0
14/08/2023 23:22:00,SVDT3,27.6,96,0,133,1.1,1.9,2,0,0
14/08/2023 23:21:00,SVDT3,27.6,96,0,96,1.2,6.7,2,0,0
14/08/2023 23:20:00,SVDT3,27.5,96,0,91,1,2.6,2,0,0
14/08/2023 23:19:00,SVDT3,27.5,96,0,52,0.8,1.2,2,0,0
14/08/2023 23:18:00,SVDT3,27.5,96,0,103,0.9,1.2,2,0,0
14/08/2023 23:17:00,SVDT3,27.5,96.1,0,102,0.9,2.6,2,0,0
14/08/2023 23:16:00,SVDT3,27.5,96.2,0,48,1.3,6,2,0,0
14/08/2023 23:15:00,SVDT3,27.5,96.2,0,175,1,1.8,2,0,0
14/08/2023 23:14:00,SVDT3,27.5,96.2,0,126,1.1,2.3,2,0,0
14/08/2023 23:13:00,SVDT3,27.5,96.2,0,66,1,8.6,2,0,0
14/08/2023 23:12:00,SVDT3,27.5,96.2,0,61,0.9,1.1,2,0,0
14/08/2023 23:11:00,SVDT3,27.5,96.2,0,89,1.1,1.2,3,0,0
14/08/2023 23:10:00,SVDT3,27.5,96.2,0,64,0.7,0.8,3,0,0
14/08/2023 23:09:00,SVDT3,27.5,96.2,0,104,0.8,2.7,3,0,0
14/08/2023 23:08:00,SVDT3,27.5,96.1,0,73,1.6,7.3,3,0,0
14/08/2023 23:07:00,SVDT3,27.5,96.1,0,119,1.8,6.3,3,0,0
14/08/2023 23:06:00,SVDT3,27.5,96.1,0,119,1.4,8.2,3,0,0
14/08/2023 23:05:00,SVDT3,27.5,96,0,108,1.2,3.1,3,0,0
14/08/2023 23:04:00,SVDT3,27.5,96,0,84,1.5,5.9,3,0,0
14/08/2023 23:03:00,SVDT3,27.5,96,0,83,1.6,4.6,3,0,0
14/08/2023 23:02:00,SVDT3,27.5,96,0,84,1.1,3.8,3,0,0
14/08/2023 23:01:00,SVDT3,27.5,96,0,93,1,4.4,3,0,0
14/08/2023 23:00:00,SVDT3,27.5,96,0,82,0.9,2.2,3,0,0
14/08/2023 22:59:00,SVDT3,27.5,96.1,0,52,1,2.1,3,0,0
14/08/2023 22:58:00,SVDT3,27.5,96,0,143,1.2,2.7,3,0,0
14/08/2023 22:57:00,SVDT3,27.5,96,0,121,1.1,2.4,3,0,0
14/08/2023 22:56:00,SVDT3,27.6,96,0,83,1.2,1.7,3,0,0
14/08/2023 22:55:00,SVDT3,27.6,96,0,107,1.6,5.4,3,0,0
14/08/2023 22:54:00,SVDT3,27.6,95.9,0,190,1.2,1.7,3,0,0
14/08/2023 22:53:00,SVDT3,27.6,96,0,286,1.2,2.1,3,0,0
14/08/2023 22:52:00,SVDT3,27.6,95.9,0,163,0.8,2,3,0,0
14/08/2023 22:51:00,SVDT3,27.6,95.9,0,241,1.1,3.3,3,0,0
14/08/2023 22:50:00,SVDT3,27.6,95.9,0,153,1.4,3,3,0,0
14/08/2023 22:49:00,SVDT3,27.6,95.9,0,96,0.9,2,3,0,0
14/08/2023 22:48:00,SVDT3,27.6,95.8,0,124,1.3,4.1,3,0,0
14/08/2023 22:47:00,SVDT3,27.6,95.8,0,267,0.8,4.3,3,0,0
14/08/2023 22:46:00,SVDT3,27.6,95.8,0,264,1.5,1.8,3,0,0
14/08/2023 22:45:00,SVDT3,27.6,95.8,0,242,0.9,1.1,3,0,0
14/08/2023 22:44:00,SVDT3,27.6,95.8,0,169,1.1,1.4,3,0,0
14/08/2023 22:43:00,SVDT3,27.6,95.7,0,108,1.2,3.6,3,0,0
14/08/2023 22:42:00,SVDT3,27.6,95.7,0,84,1.3,2.1,3,0,0
14/08/2023 22:41:00,SVDT3,27.7,95.6,0,111,0.6,1.1,3,0,0
14/08/2023 22:40:00,SVDT3,27.7,95.5,0,202,0.9,7.6,3,0,0
14/08/2023 22:39:00,SVDT3,27.7,95.5,0,203,0.4,0.4,3,0,0
14/08/2023 22:38:00,SVDT3,27.7,95.4,0,220,1,1.1,3,0,0
14/08/2023 22:37:00,SVDT3,27.7,95.4,0,109,1.1,3,3,0,0
14/08/2023 22:36:00,SVDT3,27.7,95.3,0,145,0.7,1.5,3,0,0
14/08/2023 22:35:00,SVDT3,27.7,95.2,0,121,0.9,1.3,3,0,0
14/08/2023 22:34:00,SVDT3,27.8,95.2,0,93,1.4,2.4,3,0,0
14/08/2023 22:33:00,SVDT3,27.8,95.1,0,131,1,1.9,3,0,0
14/08/2023 22:32:00,SVDT3,27.8,95.1,0,143,1,1.8,3,0,0
14/08/2023 22:31:00,SVDT3,27.8,94.9,0,140,2,4.4,3,0,0
14/08/2023 22:30:00,SVDT3,27.8,94.9,0,143,0.6,4.7,3,0,0
14/08/2023 22:29:00,SVDT3,27.9,94.8,0,67,0.5,0.6,3,0,0
14/08/2023 22:28:00,SVDT3,27.9,94.7,0,107,1.7,6,3,0,0
14/08/2023 22:27:00,SVDT3,27.9,94.7,0,95,1,2.6,3,0,0
14/08/2023 22:26:00,SVDT3,27.9,94.6,0,85,1.1,2.4,3,0,0
14/08/2023 22:25:00,SVDT3,28,94.6,0,102,1.1,2.9,3,0,0
14/08/2023 22:24:00,SVDT3,28,94.6,0,109,0.3,0.4,3,0,0
14/08/2023 22:23:00,SVDT3,28,94.7,0,115,0.8,3.4,3,0,0
14/08/2023 22:22:00,SVDT3,28,94.6,0,108,0.9,3.2,3,0,0
14/08/2023 22:21:00,SVDT3,28,94.5,0,111,0.9,1.7,3,0,0
14/08/2023 22:20:00,SVDT3,28,94.4,0,99,0.8,1.5,3,0,0
14/08/2023 22:19:00,SVDT3,28,94.4,0,140,2.1,4.9,3,0,0
14/08/2023 22:18:00,SVDT3,28,94.4,0,80,1,1.7,3,0,0
14/08/2023 22:17:00,SVDT3,28,94.4,0,117,1.5,2.8,3,0,0
14/08/2023 22:16:00,SVDT3,28,94.4,0,108,0.6,0.9,3,0,0
14/08/2023 22:15:00,SVDT3,28,94.4,0,109,1.1,9.3,3,0,0
14/08/2023 22:14:00,SVDT3,28.1,94.5,0,100,0.7,1.3,3,0,0
14/08/2023 22:13:00,SVDT3,28,94.5,0,126,0.6,0.8,3,0,0
14/08/2023 22:12:00,SVDT3,28,94.5,0,95,1.3,3.6,3,0,0
14/08/2023 22:11:00,SVDT3,28,94.5,0,100,0.9,1.8,3,0,0
14/08/2023 22:10:00,SVDT3,28,94.5,0,107,1.1,3.5,3,0,0
14/08/2023 22:09:00,SVDT3,28,94.5,0,92,0.9,1.7,3,0,0
14/08/2023 22:08:00,SVDT3,28,94.5,0,108,1.1,3.2,3,0,0
14/08/2023 22:07:00,SVDT3,28,94.5,0,149,1,3.3,3,0,0
14/08/2023 22:06:00,SVDT3,28,94.5,0,93,0.8,1.2,3,0,0
14/08/2023 22:05:00,SVDT3,28,94.6,0,107,0.6,2.7,3,0,0
14/08/2023 22:04:00,SVDT3,28,94.6,0,102,1.3,6.8,3,0,0
14/08/2023 22:03:00,SVDT3,28,94.5,0,94,0.5,0.6,3,0,0
14/08/2023 22:02:00,SVDT3,28,94.5,0,139,0.7,1.3,3,0,0
14/08/2023 22:01:00,SVDT3,28,94.5,0,75,0.7,1.9,3,0,0
14/08/2023 22:00:00,SVDT3,28,94.5,0,59,1.1,4.8,3,0,0
14/08/2023 21:59:00,SVDT3,28,94.4,0,93,0.9,1.4,3,0,0
14/08/2023 21:58:00,SVDT3,28,94.4,0,97,0.9,1.7,3,0,0
14/08/2023 21:57:00,SVDT3,28,94.4,0,101,1.5,4.5,3,0,0
14/08/2023 21:56:00,SVDT3,28,94.3,0,106,1.3,2.9,3,0,0
14/08/2023 21:55:00,SVDT3,28,94.3,0,123,1.7,3,3,0,0
14/08/2023 21:54:00,SVDT3,28,94.3,0,107,1.9,7.9,3,0,0
14/08/2023 21:53:00,SVDT3,28,94.3,0,88,1.1,2.2,3,0,0
14/08/2023 21:52:00,SVDT3,28.1,94.2,0,91,0.9,1.4,3,0,0
14/08/2023 21:51:00,SVDT3,28.1,94.2,0,144,1,2.6,3,0,0
14/08/2023 21:50:00,SVDT3,28.1,94.2,0,81,0.5,0.9,3,0,0
14/08/2023 21:49:00,SVDT3,28.1,94.1,0,104,0.5,1.7,3,0,0
14/08/2023 21:48:00,SVDT3,28.1,94.2,0,109,1,1.7,3,0,0
14/08/2023 21:47:00,SVDT3,28.1,94.1,0,90,0.8,2.2,3,0,0
14/08/2023 21:46:00,SVDT3,28.1,94.2,0,90,0.6,0.6,3,0,0
14/08/2023 21:45:00,SVDT3,28.1,94.2,0,79,1.4,2.8,3,0,0
14/08/2023 21:44:00,SVDT3,28.1,94.2,0,95,1.1,2.4,3,0,0
14/08/2023 21:43:00,SVDT3,28.1,94.1,0,89,1.5,3.4,3,0,0
14/08/2023 21:42:00,SVDT3,28.1,94.1,0,60,1.5,2.9,3,0,0
14/08/2023 21:41:00,SVDT3,28.1,94.1,0,100,1,1.8,3,0,0
14/08/2023 21:40:00,SVDT3,28.1,94.1,0,170,0.7,1.1,3,0,0
14/08/2023 21:39:00,SVDT3,28.1,94.1,0,94,2,5.4,3,0,0
14/08/2023 21:38:00,SVDT3,28.1,94.1,0,112,0.8,1.2,3,0,0
14/08/2023 21:37:00,SVDT3,28.1,94,0,154,1.4,6.3,3,0,0
14/08/2023 21:36:00,SVDT3,28.1,93.9,0,73,1.1,3.2,3,0,0
14/08/2023 21:35:00,SVDT3,28.1,93.9,0,82,0.7,1.4,3,0,0
14/08/2023 21:34:00,SVDT3,28.1,93.8,0,166,0.7,1.2,3,0,0
14/08/2023 21:33:00,SVDT3,28.1,93.8,0,166,0.7,3.5,3,0,0
14/08/2023 21:32:00,SVDT3,28.1,93.8,0,87,0.8,4.4,3,0,0
14/08/2023 21:31:00,SVDT3,28.1,93.7,0,55,1.5,2.6,3,0,0
14/08/2023 21:30:00,SVDT3,28.1,93.6,0,64,1.3,3.8,3,0,0
14/08/2023 21:29:00,SVDT3,28.1,93.6,0,92,0.7,1.5,3,0,0
14/08/2023 21:28:00,SVDT3,28.1,93.6,0,89,0.7,3,3,0,0
14/08/2023 21:27:00,SVDT3,28.1,93.5,0,74,1.2,5.8,3,0,0
14/08/2023 21:26:00,SVDT3,28.2,93.5,0,73,1,1.9,3,0,0
14/08/2023 21:25:00,SVDT3,28.2,93.5,0,119,0.7,4.4,3,0,0
14/08/2023 21:24:00,SVDT3,28.2,93.5,0,129,0.8,3.5,3,0,0
14/08/2023 21:23:00,SVDT3,28.2,93.5,0,91,1.3,5.2,3,0,0
14/08/2023 21:22:00,SVDT3,28.2,93.4,0,179,2,3.6,3,0,0
14/08/2023 21:21:00,SVDT3,28.2,93.4,0,158,1.1,2.5,3,0,0
14/08/2023 21:20:00,SVDT3,28.2,93.4,0,28,1.1,3,3,0,0
14/08/2023 21:19:00,SVDT3,28.2,93.3,0,160,1,1.7,3,0,0
14/08/2023 21:18:00,SVDT3,28.3,93.3,0,104,0.6,1.3,3,0,0
14/08/2023 21:17:00,SVDT3,28.2,93.3,0,69,1.1,1.4,3,0,0
14/08/2023 21:16:00,SVDT3,28.3,93.3,0,64,1.2,4.9,3,0,0
14/08/2023 21:15:00,SVDT3,28.3,93.3,0,93,0.5,0.7,3,0,0
14/08/2023 21:14:00,SVDT3,28.3,93.2,0,79,0.8,1,3,0,0
14/08/2023 21:13:00,SVDT3,28.3,93.2,0,139,1.5,2.6,3,0,0
14/08/2023 21:12:00,SVDT3,28.3,93.1,0,163,0.7,0.8,3,0,0
14/08/2023 21:11:00,SVDT3,28.3,93.2,0,186,0.7,2.7,3,0,0
14/08/2023 21:10:00,SVDT3,28.3,93.1,0,137,0.7,1.4,3,0,0
14/08/2023 21:09:00,SVDT3,28.3,93,0,146,0.6,0.9,3,0,0
14/08/2023 21:08:00,SVDT3,28.3,93,0,150,1,2.1,3,0,0
14/08/2023 21:07:00,SVDT3,28.3,93,0,149,1.3,2.4,3,0,0
14/08/2023 21:06:00,SVDT3,28.3,93,0,97,1.8,3.5,3,0,0
14/08/2023 21:05:00,SVDT3,28.4,93,0,99,1.4,3.6,3,0,0
14/08/2023 21:04:00,SVDT3,28.4,92.8,0,115,0.8,2.1,3,0,0
14/08/2023 21:03:00,SVDT3,28.4,92.8,0,136,0.7,1.4,3,0,0
14/08/2023 21:02:00,SVDT3,28.4,92.6,0,109,0.6,0.7,3,0,0
14/08/2023 21:01:00,SVDT3,28.4,92.6,0,90,1.2,2.1,3,0,0
14/08/2023 21:00:00,SVDT3,28.4,92.6,0,129,0.9,1.4,3,0,0
14/08/2023 20:59:00,SVDT3,28.4,92.5,0,131,1,2.5,3,0,0
14/08/2023 20:58:00,SVDT3,28.4,92.5,0,96,1.6,4.8,3,0,0
14/08/2023 20:57:00,SVDT3,28.4,92.4,0,161,0.8,2.9,3,0,0
14/08/2023 20:56:00,SVDT3,28.4,92.5,0,173,0.7,1.1,3,0,0
14/08/2023 20:55:00,SVDT3,28.4,92.5,0,110,1.4,3.7,3,0,0
14/08/2023 20:54:00,SVDT3,28.4,92.5,0,107,0.8,2.8,3,0,0
14/08/2023 20:53:00,SVDT3,28.4,92.5,0,137,1.6,3.1,3,0,0
14/08/2023 20:52:00,SVDT3,28.4,92.5,0,114,1.1,2.1,3,0,0
14/08/2023 20:51:00,SVDT3,28.4,92.5,0,110,1,3.6,3,0,0
14/08/2023 20:50:00,SVDT3,28.4,92.4,0,106,0.9,1,3,0,0
14/08/2023 20:49:00,SVDT3,28.4,92.3,0,131,0.8,0.9,3,0,0
14/08/2023 20:48:00,SVDT3,28.4,92.3,0,136,0.7,1.7,3,0,0
14/08/2023 20:47:00,SVDT3,28.4,92.3,0,117,0.7,1.2,3,0,0
14/08/2023 20:46:00,SVDT3,28.4,92.3,0,92,0.9,2.7,3,0,0
14/08/2023 20:45:00,SVDT3,28.5,92.2,0,117,1.7,5.9,3,0,0
14/08/2023 20:44:00,SVDT3,28.5,92.2,0,81,1.1,5.4,3,0,0
14/08/2023 20:43:00,SVDT3,28.5,92.1,0,154,1,2.6,3,0,0
14/08/2023 20:42:00,SVDT3,28.4,92,0,113,0.8,1.4,3,0,0
14/08/2023 20:41:00,SVDT3,28.5,92.1,0,86,2,10.2,3,0,0
14/08/2023 20:40:00,SVDT3,28.5,92.3,0,82,1.4,2.3,3,0,0
14/08/2023 20:39:00,SVDT3,28.5,92.2,0,78,1.1,2.3,3,0,0
14/08/2023 20:38:00,SVDT3,28.5,92.3,0,100,1.4,2.5,3,0,0
14/08/2023 20:37:00,SVDT3,28.5,92.3,0,112,1.2,1.8,3,0,0
14/08/2023 20:36:00,SVDT3,28.5,92.2,0,127,1.1,1.6,3,0,0
14/08/2023 20:35:00,SVDT3,28.4,92.2,0,167,1.3,2.5,3,0,0
14/08/2023 20:34:00,SVDT3,28.5,92.4,0,109,0.7,0.8,3,0,0
14/08/2023 20:33:00,SVDT3,28.5,92.3,0,87,1.4,3.2,3,0,0
14/08/2023 20:32:00,SVDT3,28.5,92.2,0,117,1.3,2.3,3,0,0
14/08/2023 20:31:00,SVDT3,28.5,92.2,0,160,1.4,3,3,0,0
14/08/2023 20:30:00,SVDT3,28.4,92.3,0,100,0.6,0.6,3,0,0
14/08/2023 20:29:00,SVDT3,28.5,92.4,0,73,1.6,2.9,3,0,0
14/08/2023 20:28:00,SVDT3,28.4,92.2,0,118,0.6,0.8,3,0,0
14/08/2023 20:27:00,SVDT3,28.5,92.2,0,133,1.2,5.1,3,0,0
14/08/2023 20:26:00,SVDT3,28.5,92.2,0,156,1,3.5,3,0,0
14/08/2023 20:25:00,SVDT3,28.5,92.1,0,95,0.8,2.1,3,0,0
14/08/2023 20:24:00,SVDT3,28.4,92.2,0,114,0.9,3.4,3,0,0
14/08/2023 20:23:00,SVDT3,28.5,92.2,0,115,0.5,1.5,3,0,0
14/08/2023 20:22:00,SVDT3,28.5,92.1,0,85,1.6,2.8,3,0,0
14/08/2023 20:21:00,SVDT3,28.5,92,0,117,0.7,1.1,3,0,0
14/08/2023 20:20:00,SVDT3,28.5,92.1,0,113,0.9,5.9,3,0,0
14/08/2023 20:19:00,SVDT3,28.5,92.1,0,145,1.2,3.5,3,0,0
14/08/2023 20:18:00,SVDT3,28.5,92,0,127,1,6.5,3,0,0
14/08/2023 20:17:00,SVDT3,28.5,91.9,0,160,1,4.2,3,0,0
14/08/2023 20:16:00,SVDT3,28.5,91.8,0,113,0.7,7.1,3,0,0
14/08/2023 20:15:00,SVDT3,28.5,91.8,0,123,1,8.8,3,0,0
14/08/2023 20:14:00,SVDT3,28.5,91.8,0,182,1.1,3.5,3,0,0
14/08/2023 20:13:00,SVDT3,28.5,91.6,0,180,0.8,3.2,3,0,0
14/08/2023 20:12:00,SVDT3,28.5,91.8,0,118,0.6,1.1,3,0,0
14/08/2023 20:11:00,SVDT3,28.5,91.7,0,122,0.9,1.3,3,0,0
14/08/2023 20:10:00,SVDT3,28.5,91.5,0,155,0.8,1.5,3,0,0
14/08/2023 20:09:00,SVDT3,28.5,91.4,0,123,0.8,1.3,3,0,0
14/08/2023 20:08:00,SVDT3,28.5,91.4,0,72,1,4.9,3,0,0
14/08/2023 20:07:00,SVDT3,28.6,91.4,0,70,0.7,0.8,3,0,0
14/08/2023 20:06:00,SVDT3,28.5,91.4,0,175,0.5,0.9,3,0,0
14/08/2023 20:05:00,SVDT3,28.5,91.3,0,98,1.5,7.4,3,0,0
14/08/2023 20:04:00,SVDT3,28.6,91.4,0,108,0.8,1.1,3,0,0
14/08/2023 20:03:00,SVDT3,28.6,91.3,0,82,0.9,0.9,3,0,0
14/08/2023 20:02:00,SVDT3,28.6,91.4,0,86,0.6,0.6,3,0,0
14/08/2023 20:01:00,SVDT3,28.6,91,0,125,0.5,1.4,3,0,0
14/08/2023 20:00:00,SVDT3,28.6,91.3,0,132,0.7,0.8,3,0,0
14/08/2023 19:59:00,SVDT3,28.6,91.3,0,149,1.1,1.6,3,0,0
14/08/2023 19:58:00,SVDT3,28.6,91.3,0,86,1.6,5.5,3,0,0
14/08/2023 19:57:00,SVDT3,28.6,91.3,0,129,0.4,0.6,3,0,0
14/08/2023 19:56:00,SVDT3,28.6,91.4,0,150,0.9,1.4,3,0,0
14/08/2023 19:55:00,SVDT3,28.6,91.1,0,155,0.8,2.2,3,0,0
14/08/2023 19:54:00,SVDT3,28.6,91.1,0,89,0.7,2.2,3,0,0
14/08/2023 19:53:00,SVDT3,28.6,91.1,0,98,0.7,2.7,3,0,0
14/08/2023 19:52:00,SVDT3,28.6,91.1,0,122,1.6,4.6,3,0,0
14/08/2023 19:51:00,SVDT3,28.6,91,0,89,1.4,2.6,3,0,0
14/08/2023 19:50:00,SVDT3,28.6,91,0,216,0.6,1.3,3,0,0
14/08/2023 19:49:00,SVDT3,28.6,91,0,156,0.7,0.9,3,0,0
14/08/2023 19:48:00,SVDT3,28.6,90.9,0,115,0.7,1.6,3,0,0
14/08/2023 19:47:00,SVDT3,28.6,90.9,0,111,1.5,4.1,3,0,0
14/08/2023 19:46:00,SVDT3,28.6,90.9,0,150,1.3,3.6,3,0,0
14/08/2023 19:45:00,SVDT3,28.6,90.9,0,114,0.8,1.5,3,0,0
14/08/2023 19:44:00,SVDT3,28.6,91,0,115,0.7,0.9,3,0,0
14/08/2023 19:43:00,SVDT3,28.6,91.1,0,98,0.7,1.7,3,0,0
14/08/2023 19:42:00,SVDT3,28.6,91.2,0,73,0.8,3.6,3,0,0
14/08/2023 19:41:00,SVDT3,28.6,90.7,0,64,0.8,2.8,3,0,0
14/08/2023 19:40:00,SVDT3,28.6,90.6,0,85,0.9,1.2,3,0,0
14/08/2023 19:39:00,SVDT3,28.7,90.4,0,152,1.3,2,3,0,0
14/08/2023 19:38:00,SVDT3,28.7,90.4,0,80,0.6,3.6,3,0,0
14/08/2023 19:37:00,SVDT3,28.6,90.4,0,106,1.1,3.5,3,0,0
14/08/2023 19:36:00,SVDT3,28.7,90.5,0,130,1.4,3.5,3,0,0
14/08/2023 19:35:00,SVDT3,28.7,90.6,0,96,1.1,1.8,3,0,0
14/08/2023 19:34:00,SVDT3,28.7,90.4,0,105,0.5,0.8,3,0,0
14/08/2023 19:33:00,SVDT3,28.7,90.3,0,67,0.6,2.7,3,0,0
14/08/2023 19:32:00,SVDT3,28.7,90.6,0,98,0.8,1.4,3,0,0
14/08/2023 19:31:00,SVDT3,28.7,90.7,0,92,1.1,2.2,3,0,0
14/08/2023 19:30:00,SVDT3,28.7,90.7,0,142,0.9,1.4,3,0,0
14/08/2023 19:29:00,SVDT3,28.7,90.7,0,93,0.9,3.2,3,0,0
14/08/2023 19:28:00,SVDT3,28.7,90.5,0,122,1.4,7,3,0,0
14/08/2023 19:27:00,SVDT3,28.7,90.5,0,122,1.1,1.4,3,0,0
14/08/2023 19:26:00,SVDT3,28.8,90.6,0,135,1,1.2,3,0,0
14/08/2023 19:25:00,SVDT3,28.8,90.4,0,106,1,1.7,3,0,0
14/08/2023 19:24:00,SVDT3,28.8,90.4,0,168,1.6,5,3,0,0
14/08/2023 19:23:00,SVDT3,28.8,90.2,0,93,0.7,1.1,3,0,0
14/08/2023 19:22:00,SVDT3,28.9,90,0,146,0.7,1.2,3,0,0
14/08/2023 19:21:00,SVDT3,28.9,89.8,0,104,1.2,5.2,3,0,0
14/08/2023 19:20:00,SVDT3,28.9,89.6,0,128,1,4.6,3,0,0
14/08/2023 19:19:00,SVDT3,28.9,89.4,0,132,1.5,6,3,0,0
14/08/2023 19:18:00,SVDT3,28.9,89.5,0,151,1.1,1.5,3,0,0
14/08/2023 19:17:00,SVDT3,29,89.6,0,118,1.1,2.3,3,0,0
14/08/2023 19:16:00,SVDT3,29,89.4,0,118,0.9,1.2,3,0,0
14/08/2023 19:15:00,SVDT3,29,89.3,0,117,0.9,2.6,3,0,0
14/08/2023 19:14:00,SVDT3,29,89.1,0,94,0.8,2.2,3,0,0
14/08/2023 19:13:00,SVDT3,29,89.1,0,162,1,4.6,3,0,0
14/08/2023 19:12:00,SVDT3,29,88.8,0,96,1,4.5,3,0,0
14/08/2023 19:11:00,SVDT3,29,88.8,0,118,1.3,2,3,0,0
14/08/2023 19:10:00,SVDT3,29,88.8,0,98,1,2,3,0,0
14/08/2023 19:09:00,SVDT3,29,89,0,116,1,3.2,3,0,0
14/08/2023 19:08:00,SVDT3,29,89.1,0,69,1.3,4.2,3,0,0
14/08/2023 19:07:00,SVDT3,29,88.9,0,121,0.6,0.6,3,0,0
14/08/2023 19:06:00,SVDT3,29,89.1,0,100,1.4,8.6,3,0,0
14/08/2023 19:05:00,SVDT3,29,89,0,88,0.8,2.1,3,0,0
14/08/2023 19:04:00,SVDT3,29,88.9,0,99,0.8,2.4,3,0,0
14/08/2023 19:03:00,SVDT3,29,88.9,0,127,1,3.9,3,0,0
14/08/2023 19:02:00,SVDT3,29,88.8,0,82,0.8,1.2,3,0,0
14/08/2023 19:01:00,SVDT3,29,88.8,0,92,0.8,2.3,3,0,0
14/08/2023 19:00:00,SVDT3,29,88.8,0,198,1.5,4,3,0,0
14/08/2023 18:59:00,SVDT3,29,88.8,0,126,1,9.6,3,0,0
14/08/2023 18:58:00,SVDT3,29,88.9,0,79,0.8,1.2,3,0,0
14/08/2023 18:57:00,SVDT3,29,88.8,0,80,1,2.4,3,0,0
14/08/2023 18:56:00,SVDT3,29,88.6,0,75,0.6,0.8,3,0,0
14/08/2023 18:55:00,SVDT3,29,88.4,0,119,0.7,0.8,3,0,0
14/08/2023 18:54:00,SVDT3,29.1,88.6,0,113,0.8,1.3,3,0,0
14/08/2023 18:53:00,SVDT3,29.1,88.4,0,143,0.7,3.5,3,0,0
14/08/2023 18:52:00,SVDT3,29.1,88.4,0,142,0.9,1.3,3,0,0
14/08/2023 18:51:00,SVDT3,29.1,88.3,0,99,0.8,1.6,3,0,0
14/08/2023 18:50:00,SVDT3,29.1,88.2,0,142,0.5,0.6,3,0,0
14/08/2023 18:49:00,SVDT3,29.1,88,0,128,1.1,2.8,3,0,0
14/08/2023 18:48:00,SVDT3,29.1,88,0,138,0.9,1.2,3,0,0
14/08/2023 18:47:00,SVDT3,29.1,88,0,105,1.7,4.7,3,0,0
14/08/2023 18:46:00,SVDT3,29.1,88,0,128,1.2,2.4,3,0,0
14/08/2023 18:45:00,SVDT3,29.1,87.8,0,148,1.4,3.1,3,0,0
14/08/2023 18:44:00,SVDT3,29.1,87.7,0,94,1,2.3,3,0,0
14/08/2023 18:43:00,SVDT3,29.2,87.8,0,135,1.5,2.8,3,0,0
14/08/2023 18:42:00,SVDT3,29.1,87.7,0,99,1.1,2.8,3,0,0
14/08/2023 18:41:00,SVDT3,29.2,87.7,0,102,1,6.3,3,0,0
14/08/2023 18:40:00,SVDT3,29.2,87.5,0,113,1,2.8,3,0,0
14/08/2023 18:39:00,SVDT3,29.2,87.5,0,120,1.8,2.9,3,0,0
14/08/2023 18:38:00,SVDT3,29.2,87.5,0,125,1.3,1.6,3,0,0
14/08/2023 18:37:00,SVDT3,29.2,87.5,0,91,1.9,4.6,3,0,0
14/08/2023 18:36:00,SVDT3,29.2,87.3,0,153,1.1,1.7,3,0,0
14/08/2023 18:35:00,SVDT3,29.2,87.4,0,113,1,1.1,3,0,0
14/08/2023 18:34:00,SVDT3,29.2,87.5,0,137,0.6,0.9,3,0,0
14/08/2023 18:33:00,SVDT3,29.2,87.3,0,101,0.6,0.6,3,0,0
14/08/2023 18:32:00,SVDT3,29.2,87.3,0,102,0.8,0.9,3,0,0
14/08/2023 18:31:00,SVDT3,29.2,87.1,0,83,1.2,2.6,3,0,0
14/08/2023 18:30:00,SVDT3,29.2,86.9,0,103,1.1,1.8,3,0,0
14/08/2023 18:29:00,SVDT3,29.2,86.9,0,167,1.1,1.9,3,0,0
14/08/2023 18:28:00,SVDT3,29.2,87,0,117,1.2,4.5,3,0,0
14/08/2023 18:27:00,SVDT3,29.2,87,0,104,1.3,2.3,3,0,0
14/08/2023 18:26:00,SVDT3,29.2,86.9,0,126,1.2,7.1,3,0,0
14/08/2023 18:25:00,SVDT3,29.2,86.6,0,107,1.5,3.5,3,0,0
14/08/2023 18:24:00,SVDT3,29.2,86.5,0,84,1.2,2.8,3,0,0
14/08/2023 18:23:00,SVDT3,29.2,86.5,0,78,1,1.4,3,0,0
14/08/2023 18:22:00,SVDT3,29.3,86.4,0,85,1.1,1.9,3,0,0
14/08/2023 18:21:00,SVDT3,29.3,86.3,1,151,1.1,3.8,3,0,0
14/08/2023 18:20:00,SVDT3,29.3,86.2,1,81,0.7,2.1,3,0,0
14/08/2023 18:19:00,SVDT3,29.3,86,1,141,1.2,1.9,3,0,0
14/08/2023 18:18:00,SVDT3,29.3,86,1,122,1.3,2,3,0,0
14/08/2023 18:17:00,SVDT3,29.3,86,1,107,1,3.8,3,0,0
14/08/2023 18:16:00,SVDT3,29.3,85.9,1,163,1.1,2.6,3,0,0
14/08/2023 18:15:00,SVDT3,29.3,85.9,2,116,0.7,1.6,3,0,0
14/08/2023 18:14:00,SVDT3,29.3,85.9,2,153,0.7,0.8,3,0,0
14/08/2023 18:13:00,SVDT3,29.4,85.8,2,119,0.7,1,3,0,0
14/08/2023 18:12:00,SVDT3,29.4,85.7,3,149,1.1,1.7,3,0,0
14/08/2023 18:11:00,SVDT3,29.4,85.8,3,125,0.5,2.7,3,0,0
14/08/2023 18:10:00,SVDT3,29.4,85.7,4,115,1.3,4.7,3,0,0
14/08/2023 18:09:00,SVDT3,29.3,85.7,4,136,1.8,4,3,0,0
